STATION,NAME,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/26/2019,,,,,10.96,,,0.92,,0,0,53,63,50,,,140,130,,,,,21.9,34,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/27/2019,,,,,10.29,,,0.32,,0,0,59,62,45,,,240,220,,,,,25.9,38.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/28/2019,,,,,2.24,,,0,,0,0,53,69,41,,,140,140,,,,,13,16.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/29/2019,,,,,4.47,,,0,,0,0,53,59,45,,,190,180,,,,,12.1,15,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/30/2019,,,,,5.37,,,0.55,,0,0,53,59,45,,,90,80,,,,,15,19,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/31/2019,,,,,14.32,,,1.51,,0,0,56,64,35,,,250,240,,,,,33.1,44.1,,,1,1,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/1/2019,,,,,9.84,,,0,,0,0,37,45,32,,,290,290,,,,,25.9,32,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/2/2019,,,,,8.05,,,0.01,,0,0,39,50,30,,,300,300,,,,,30,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/3/2019,,,,,7.83,,,0,,0,0,42,52,33,,,290,300,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/4/2019,,,,,8.95,,,0,,0,0,46,57,37,,,220,220,,,,,21,28,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/5/2019,,,,,7.38,,,0.27,,0,0,49,53,36,,,270,280,,,,,16.1,19.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/6/2019,,,,,3.58,,,0,,0,0,40,51,30,,,190,180,,,,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/7/2019,,,,,8.28,,,0.19,,0,0,42,48,28,,,330,320,,,,,18.1,21.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/8/2019,,,,,5.59,,,0,,0,0,30,38,21,,,330,340,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/9/2019,,,,,5.82,,,0,,0,0,30,39,23,,,200,190,,,,,15,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/10/2019,,,,,5.82,,,0,,0,0,43,58,37,,,190,200,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/11/2019,,,,,9.4,,,0.26,,2.1,0,48,57,28,,,320,330,,,,,19.9,25.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/12/2019,,,,,12.97,,,0.04,,0.7,3.1,25,28,15,,,320,300,,,,,21.9,28,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/13/2019,,,,,5.59,,,0,,0,2,18,28,11,,,200,190,,,,,13,17,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/14/2019,,,,,5.59,,,0,,0,1.2,30,39,25,,,210,220,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/15/2019,,,,,4.92,,,0,,0,0,31,41,24,,,20,30,,,,,16.1,21,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/16/2019,,,,,6.71,,,0,,0,0,35,45,27,,,40,50,,,,,15,19.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/17/2019,,,,,3.36,,,0,,0,0,35,50,24,,,100,100,,,,,8.1,11,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/18/2019,,,,,5.59,,,0,,0,0,42,51,32,,,230,220,,,,,15,19,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/19/2019,,,,,4.7,,,0,,0,0,42,47,37,,,280,230,,,,,12.1,14.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/20/2019,,,,,4.47,,,0,,0,0,42,52,37,,,110,120,,,,,8.1,11,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/21/2019,,,,,11.86,,,0,,0,0,44,55,39,,,220,230,,,,,23.9,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/22/2019,,,,,9.4,,,0.11,,0,0,46,53,29,,,320,310,,,,,21,25.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/23/2019,,,,,7.61,,,0.24,,0,0,34,43,25,,,10,10,,,,,23.9,29.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/24/2019,,,,,9.17,,,0,,0,0,37,44,31,,,260,250,,,,,21,25.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/25/2019,,,,,8.05,,,0,,0,0,42,56,34,,,200,200,,,,,15,19,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/26/2019,,,,,6.26,,,0.01,,0,0,48,57,38,,,180,170,,,,,13,17,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/27/2019,,,,,20.58,,,0.33,,0,0,51,59,39,,,290,260,,,,,36.9,50.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/28/2019,,,,,12.08,,,0,,0,0,38,39,35,,,290,290,,,,,32,40,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/29/2019,,,,,2.68,,,0,,0,0,37,41,34,,,30,40,,,,,6.9,10.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/30/2019,,,,,8.5,,,0.02,,0,0,39,42,37,,,110,110,,,,,25.9,34,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/1/2019,,,,,11.18,,,0.11,,0,0,45,56,35,,,260,260,,,,,30,38,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/2/2019,,,,,10.51,,,0.07,,0,0,36,37,32,,,310,320,,,,,19.9,23.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/3/2019,,,,,9.62,,,0,,0,0,33,33,31,,,200,200,,,,,18.1,23,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/4/2019,,,,,13.87,,,0,,0,0,36,46,31,,,290,320,,,,,29.1,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/5/2019,,,,,8.28,,,0,,0,0,38,45,31,,,310,300,,,,,21.9,27.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/6/2019,,,,,7.61,,,0,,0,0,40,50,28,,,340,340,,,,,19.9,23,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/7/2019,,,,,3.13,,,0,,0,0,31,41,20,,,170,10,,,,,8.1,11,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/8/2019,,,,,7.38,,,0,,0,0,37,52,29,,,180,170,,,,,15,19,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/9/2019,,,,,11.86,,,0.48,,0,0,51,56,47,,,260,200,,,,,19.9,25.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/10/2019,,,,,14.32,,,0,,0,0,39,54,23,,,290,300,,,,,25.1,30,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/11/2019,,,,,9.17,,,0,,0,0,25,31,18,,,240,230,,,,,21.9,29.1,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/12/2019,,,,,6.93,,,0,,0,0,27,41,19,,,180,140,,,,,13,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/13/2019,,,,,5.59,,,0,,0,0,37,46,31,,,110,100,,,,,14.1,17,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/14/2019,,,,,10.96,,,0.49,,0,0,39,43,35,,,290,290,,,,,21.9,27.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/15/2019,,,,,10.07,,,0.09,,1.5,0,34,39,30,,,280,290,,,,,25.1,30,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/16/2019,,,,,8.28,,,0.07,,0.7,2,32,34,30,,,20,40,,,,,13,17,,,1,,,1,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/17/2019,,,,,10.74,,,0.1,,0.1,0,32,33,23,,,330,350,,,,,21,25.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/18/2019,,,,,13.87,,,0,,0,0,24,29,15,,,280,290,,,,,25.1,32,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/19/2019,,,,,5.37,,,0,,0,0,20,32,13,,,190,190,,,,,15,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/20/2019,,,,,2.68,,,0,,0,0,29,41,20,,,150,180,,,,,8.9,11,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/21/2019,,,,,2.46,,,0,,0,0,35,48,26,,,190,190,,,,,10.1,13,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/22/2019,,,,,2.24,,,0,,0,0,34,50,23,,,200,210,,,,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/23/2019,,,,,0.45,,,0,,0,0,37,57,24,,,210,210,,,,,6,6.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/24/2019,,,,,1.34,,,0,,0,0,36,50,27,,,170,350,,,,,6,8.9,,,1,1,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/25/2019,,,,,2.46,,,0,,0,0,38,56,27,,,150,200,,,,,8.1,11,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/26/2019,,,,,5.59,,,0,,0,0,46,61,34,,,180,180,,,,,15,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/27/2019,,,,,7.61,,,0,,0,0,56,62,40,,,280,250,,,,,16.1,21,,,1,1,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/28/2019,,,,,6.04,,,0.01,,0,0,41,48,36,,,110,100,,,,,13,15,,,1,1,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/29/2019,,,,,8.05,,,1.2,,0,0,51,58,47,,,140,190,,,,,15,21.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/30/2019,,,,,16.11,,,0.14,,0,0,49,57,36,,,250,240,,,,,40.9,61.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/31/2019,,,,,17.22,,,0,,0,0,36,37,33,,,250,220,,,,,29.1,38,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/1/2020,,,,,10.74,,,0,,0,0,35,44,32,,,260,270,,,,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/2/2020,,,,,8.72,,,0.1,,0,0,40,49,35,,,180,190,,,,,14.1,19,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/3/2020,,,,,4.7,,,1.01,,0,0,49,52,46,,,310,300,,,,,12.1,13,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/4/2020,,,,,11.63,,,0.02,,0,0,42,46,33,,,280,290,,,,,21.9,25.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/5/2020,,,,,11.18,,,0,,0,0,34,41,31,,,290,290,,,,,23,30,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/6/2020,,,,,9.4,,,0,,0,0,39,44,30,,,300,270,,,,,25.9,34,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/7/2020,,,,,5.82,,,0,,0,0,36,46,26,,,270,270,,,,,18.1,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/8/2020,,,,,13.2,,,0,,0,0,34,38,22,,,300,290,,,,,25.9,32,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/9/2020,,,,,10.29,,,0,,0,0,32,54,22,,,180,180,,,,,19.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/10/2020,,,,,8.5,,,0.49,,0,0,50,58,45,,,180,180,,,,,18.1,23.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/11/2020,,,,,14.32,,,0.57,,0,0,59,71,53,,,240,230,,,,,29.1,38.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/12/2020,,,,,9.84,,,0,,0,0,46,57,37,,,250,240,,,,,35.1,46.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/13/2020,,,,,4.47,,,0,,0,0,41,47,35,,,230,240,,,,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/14/2020,,,,,7.83,,,0,,0,0,41,51,36,,,280,270,,,,,17,21.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/15/2020,,,,,5.82,,,0,,0,0,38,51,30,,,290,290,,,,,23.9,29.1,,,1,1,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/16/2020,,,,,17.22,,,0,,0,0,40,45,26,,,280,280,,,,,28,32,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/17/2020,,,,,8.5,,,0,,0,0,27,31,22,,,90,100,,,,,18.1,25.1,,,,,,1,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/18/2020,,,,,14.32,,,1.13,,0,0,34,49,30,,,280,290,,,,,32,38.9,,,1,,,1,,1,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/19/2020,,,,,17,,,0,,0,0,23,30,15,,,270,280,,,,,31.1,40,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/20/2020,,,,,6.26,,,0,,0,0,18,28,12,,,330,340,,,,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/21/2020,,,,,3.13,,,0,,0,0,22,30,14,,,270,270,,,,,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/22/2020,,,,,4.25,,,0,,0,0,24,36,14,,,180,190,,,,,12.1,17,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/23/2020,,,,,4.92,,,0,,0,0,34,43,26,,,90,90,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/24/2020,,,,,8.95,,,0.77,,0,0,43,48,39,,,120,120,,,,,17,23.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/25/2020,,,,,9.62,,,0.24,,0.2,0,39,41,33,,,230,220,,,,,19.9,27.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/26/2020,,,,,10.07,,,0,,0,0,33,35,32,,,240,260,,,,,18.1,23.9,,,1,,,,,1,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/27/2020,,,,,7.83,,,0,,0,0,35,36,33,,,330,320,,,,,15,19,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/28/2020,,,,,7.16,,,0,,0,0,34,36,32,,,290,290,,,,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/29/2020,,,,,4.47,,,0,,0,0,33,34,32,,,60,40,,,,,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/30/2020,,,,,4.25,,,0,,0,0,32,35,30,,,40,10,,,,,8.9,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/31/2020,,,,,3.36,,,0.04,,0.1,0,33,37,29,,,20,30,,,,,6.9,11,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/1/2020,,,,,5.59,,,0.03,,0,0,34,38,32,,,300,300,,,,,25.9,31.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/2/2020,,,,,14.09,,,0,,0,0,42,61,34,,,270,270,,,,,30,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/3/2020,,,,,7.61,,,0,,0,0,49,63,33,,,210,230,,,,,21.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/4/2020,,,,,11.18,,,0.37,,0,0,53,57,33,,,30,30,,,,,21,28,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/5/2020,,,,,11.41,,,0.23,,0,0,34,38,31,,,40,30,,,,,18.1,25.9,,,1,,,,,1,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/6/2020,,,,,8.72,,,0.07,,0.1,0,33,35,29,,,340,340,,,,,17,21,,,1,,,,,1,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/7/2020,,,,,12.3,,,0.06,,0.7,1.2,29,32,25,,,280,310,,,,,21,25.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/8/2020,,,,,6.26,,,0.09,,1.8,1.2,29,33,24,,,210,160,,,,,10.1,14.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/9/2020,,,,,8.5,,,0.05,,0.1,2,32,41,28,,,140,130,,,,,17,23.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/10/2020,,,,,8.28,,,0.16,,0,0,41,46,38,,,200,210,,,,,16.1,23,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/11/2020,,,,,8.28,,,0.02,,0,0,37,39,33,,,290,290,,,,,17,21,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/12/2020,,,,,5.59,,,0.57,,1.3,0,33,37,26,,,80,70,,,,,13,19.9,,,1,,,,,1,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/13/2020,,,,,12.53,,,0.08,,0.4,0,33,36,24,,,290,280,,,,,23.9,31.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/14/2020,,,,,8.05,,,0,,0,0,22,24,15,,,290,290,,,,,21,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/15/2020,,,,,8.05,,,0,,0,0,22,37,13,,,170,170,,,,,18.1,25.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/16/2020,,,,,4.03,,,0,,0,0,38,44,26,,,310,300,,,,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/17/2020,,,,,7.16,,,0,,0,0,34,48,22,,,110,110,,,,,16.1,19,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/18/2020,,,,,11.63,,,0,,0,0,47,53,32,,,280,280,,,,,21,23.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/19/2020,,,,,8.05,,,0,,0,0,34,41,25,,,340,360,,,,,16.1,19.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/20/2020,,,,,9.84,,,0,,0,0,28,31,18,,,10,330,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/21/2020,,,,,4.92,,,0,,0,0,22,35,13,,,250,250,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/22/2020,,,,,7.16,,,0,,0,0,32,47,20,,,210,230,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/23/2020,,,,,6.71,,,0,,0,0,37,51,23,,,190,180,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/24/2020,,,,,4.7,,,0.35,,0,0,41,48,30,,,210,200,,,,,16.1,21,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/25/2020,,,,,7.38,,,0.22,,0,0,42,45,39,,,50,30,,,,,13,16.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/26/2020,,,,,8.95,,,0.24,,0.4,0,37,39,26,,,290,310,,,,,23.9,31.1,,,1,1,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/27/2020,,,,,15.43,,,0.02,,0.9,0,27,31,23,,,260,270,,,,,32,40,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/28/2020,,,,,11.63,,,0,,0,1.2,26,30,18,,,290,270,,,,,23,25.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/29/2020,,,,,10.96,,,0,,0,0,25,34,19,,,270,280,,,,,21,28,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/1/2020,,,,,8.5,,,0,,0,0,32,52,19,,,160,180,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/2/2020,,,,,7.83,,,0.22,,0,0,49,51,47,,,200,210,,,,,14.1,19,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",3/3/2020,,,,,12.75,,,1.31,,0,0,51,57,41,,,280,300,,,,,40.9,51,,,1,,1,,,,,1,,,,,,,,,,,,
